,id,sex,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_desc,time_in_custody_in_days,time_in_jail_in_days,African-American_race,Asian_race,Hispanic_race,Native American_race,Other_race,Felony_c_charge_degree,High_score_text,Low_score_text,High_v_score_text
1517,2334,1,36,0,0,0,1,0.2733723583322921,107.0,106.0,0,0,1,0,0,1,0,1,0
5096,7790,1,26,0,1,1,8,0.4391918395352028,14.0,14.0,1,0,0,0,0,1,1,0,0
997,1540,1,25,0,0,0,2,0.5407152345120689,58.0,58.0,1,0,0,0,0,1,0,0,0
1702,2595,0,47,0,0,0,0,0.3789268871010585,1.0,1.0,0,0,1,0,0,0,0,1,0
5530,8457,1,25,0,0,0,1,0.4889265009673212,0.0,0.0,1,0,0,0,0,1,0,1,0
1284,1972,1,45,0,0,0,0,0.3789268871010585,3.0,2.0,0,0,0,0,0,0,0,1,0
2969,4550,1,40,0,1,1,24,0.3789268871010585,1.0,1.0,1,0,0,0,0,0,1,0,0
456,694,1,28,0,0,0,1,0.3143916266572755,22.0,4.0,0,0,0,0,0,1,0,1,0
2021,3087,1,31,0,0,0,2,0.7056419689813322,3.0,3.0,1,0,0,0,0,1,0,0,0
44,64,1,29,0,0,0,0,0.9969220470874502,28.0,0.0,1,0,0,0,0,1,0,0,0
6492,9937,1,45,0,0,0,1,0.4391918395352028,270.0,270.0,1,0,0,0,0,1,0,1,0
1427,2194,0,42,0,0,0,2,0.4391918395352028,35.0,34.0,1,0,0,0,0,0,0,1,0
3036,4652,1,21,0,0,0,1,0.553433789621739,1.0,1.0,1,0,0,0,0,1,1,0,1
5353,8190,1,27,0,0,0,6,0.6003440908766216,3842.0,1.0,0,0,0,0,1,1,0,1,0
3499,5372,0,29,0,0,0,0,0.471343537583306,1.0,0.0,1,0,0,0,0,1,0,1,0
3683,5650,1,28,0,0,0,5,0.6003440908766216,0.0,0.0,1,0,0,0,0,1,0,1,0
4563,7006,0,26,0,0,0,2,0.471343537583306,0.0,0.0,0,0,0,0,0,1,1,0,0
1053,1626,1,26,0,0,0,0,0.5315615164080014,1.0,1.0,1,0,0,0,0,1,0,1,0
5787,8855,1,49,0,0,0,12,0.5215402118248503,3.0,2.0,0,0,0,0,0,1,0,1,0
6029,9239,1,23,0,0,0,1,0.471343537583306,4.0,3.0,1,0,0,0,0,1,0,1,0
805,1225,1,24,0,0,0,1,0.4391918395352028,59.0,0.0,1,0,0,0,0,1,0,1,0
295,435,1,34,0,0,0,5,0.3782583322229698,1.0,0.0,1,0,0,0,0,0,0,1,0
3660,5609,1,59,0,0,0,22,0.7742632058007154,26.0,69.0,1,0,0,0,0,1,0,0,0
1642,2516,1,24,0,0,0,1,0.5178204111103699,1.0,1.0,1,0,0,0,0,1,0,1,0
4179,6398,0,42,0,0,0,0,0.3789268871010585,1.0,1.0,0,0,0,0,0,0,0,1,0
189,286,1,32,0,0,0,13,0.5894109700044979,97.0,97.0,1,0,0,0,0,1,1,0,0
2784,4262,1,25,0,0,0,1,0.6003440908766216,17.0,0.0,1,0,0,0,0,1,0,1,0
2269,3462,1,37,0,0,0,1,0.3789268871010585,0.0,1.0,0,0,0,0,0,0,0,1,0
2873,4406,1,21,0,0,0,0,0.5407152345120689,7.0,7.0,0,0,1,0,0,1,1,0,1
3818,5850,0,25,0,0,0,2,1.0090837504414734,1.0,0.0,0,0,0,0,0,0,0,1,0
5262,8054,1,53,0,0,0,5,0.5267769160164757,49.0,297.0,1,0,0,0,0,1,0,1,0
3384,5190,1,34,0,0,0,1,0.3782583322229698,1.0,0.0,0,0,0,0,1,0,0,1,0
953,1470,1,54,0,0,0,4,0.3789268871010585,191.0,78.0,1,0,0,0,0,0,0,0,0
480,730,1,35,0,0,0,0,0.5475313064458028,101.0,101.0,0,1,0,0,0,1,0,0,0
580,889,1,23,0,0,0,1,0.4391918395352028,1.0,9.0,0,0,0,0,0,0,0,1,0
6034,9244,1,24,0,0,1,1,0.4968077795161603,1.0,0.0,1,0,0,0,0,1,0,1,0
616,946,1,55,0,0,0,9,0.4391918395352028,8.0,3.0,1,0,0,0,0,0,0,1,0
6962,10647,0,50,0,0,0,3,0.4391918395352028,57.0,57.0,0,0,0,0,0,1,0,0,0
834,1260,1,67,0,0,0,4,0.471343537583306,19.0,27.0,1,0,0,0,0,0,0,0,0
3469,5330,1,29,0,0,0,0,0.1077017448773867,2.0,1.0,1,0,0,0,0,0,0,1,0
4824,7383,1,24,0,0,0,2,0.6657861212133884,1.0,1.0,0,0,0,0,0,1,0,1,0
680,1038,1,48,0,0,0,3,0.471343537583306,39.0,0.0,0,0,0,0,0,1,0,1,0
3685,5652,0,43,0,0,0,2,0.471343537583306,1.0,1.0,1,0,0,0,0,1,0,1,0
185,279,1,57,0,0,0,1,0.5178204111103699,20.0,19.0,0,0,1,0,0,1,0,1,0
6349,9731,0,22,0,0,0,1,0.3789268871010585,0.0,0.0,1,0,0,0,0,0,0,1,0
2183,3343,1,20,1,0,0,1,0.4391918395352028,143.0,15.0,1,0,0,0,0,1,0,1,0
6700,10259,1,57,0,0,0,0,0.3789268871010585,1.0,1.0,0,0,0,0,0,0,0,1,0
4586,7039,0,36,0,0,0,3,0.4581791954731591,1.0,1.0,0,0,0,0,0,1,0,1,0
940,1446,1,35,0,0,0,2,0.4102057645754411,1.0,0.0,0,0,0,0,0,1,0,1,0
611,935,1,51,0,0,0,0,0.2072635172024184,0.0,0.0,0,0,0,0,0,0,0,1,0
4095,6264,0,29,0,0,0,0,0.3143916266572755,2.0,1.0,1,0,0,0,0,1,1,0,0
3337,5131,1,20,0,0,0,0,0.5475313064458028,2.0,2.0,1,0,0,0,0,1,0,0,0
4911,7510,1,33,0,0,0,0,0.4968077795161603,1.0,0.0,1,0,0,0,0,1,0,1,0
2265,3456,1,21,0,1,0,1,0.4184397546311481,1.0,0.0,1,0,0,0,0,0,1,0,1
4983,7618,1,32,0,0,0,0,0.4088809184844745,1.0,0.0,0,0,0,0,1,1,0,1,0
5838,8938,0,48,0,0,0,0,0.3789268871010585,10.0,9.0,1,0,0,0,0,0,0,0,0
4845,7412,1,28,0,0,0,0,0.3664433400308426,1.0,0.0,0,0,0,0,0,1,0,1,0
693,1058,1,28,0,0,0,2,0.4391918395352028,6.0,6.0,1,0,0,0,0,0,0,1,0
3725,5711,1,52,0,0,0,2,0.471343537583306,306.0,4.0,0,0,0,0,0,1,1,0,0
649,997,0,27,0,0,0,9,0.9929730648890914,48.0,65.0,1,0,0,0,0,1,0,1,0
2232,3410,1,45,0,0,0,1,0.4391918395352028,35.0,2.0,1,0,0,0,0,1,0,1,0
283,416,1,52,0,0,0,3,0.6003440908766216,42.0,24.0,1,0,0,0,0,1,0,0,0
5500,8413,1,25,0,0,0,3,0.5021272435076666,27.0,26.0,1,0,0,0,0,1,0,0,0
4379,6701,1,23,0,0,0,1,0.4581791954731591,17.0,2.0,1,0,0,0,0,1,0,0,0
3673,5632,0,42,0,0,0,5,0.4391918395352028,17.0,6.0,0,0,0,0,0,0,0,1,0
5968,9155,1,20,1,0,0,1,0.4391918395352028,40.0,40.0,0,0,0,0,0,1,0,0,1
4814,7362,0,24,0,0,1,11,0.5846181494185388,1.0,77.0,1,0,0,0,0,0,1,0,1
225,335,1,37,0,0,0,0,0.3789268871010585,13.0,1.0,1,0,0,0,0,0,0,1,0
4801,7343,1,25,0,0,0,0,0.471343537583306,58.0,1.0,0,0,0,0,0,1,0,1,0
2565,3929,1,19,0,0,0,0,0.4968077795161603,2.0,0.0,1,0,0,0,0,1,0,1,0
3197,4912,1,23,0,0,0,6,0.4711053847741047,34.0,34.0,0,0,1,0,0,0,1,0,0
4685,7186,0,39,0,0,0,1,0.4391918395352028,7.0,7.0,0,0,0,0,0,1,0,1,0
548,844,1,58,0,0,0,6,0.7742632058007154,58.0,144.0,1,0,0,0,0,1,0,0,0
5858,8967,1,64,0,0,0,1,0.1836881861919933,1.0,0.0,0,0,1,0,0,0,0,1,0
7153,10958,0,49,0,0,0,2,0.5407152345120689,11.0,10.0,0,0,0,0,0,1,0,0,0
1498,2303,0,41,0,0,0,0,0.3789268871010585,1.0,0.0,0,0,0,0,0,0,0,1,0
4945,7559,1,43,0,0,0,8,0.4391918395352028,2.0,1.0,0,0,0,0,0,1,0,1,0
1856,2829,1,25,0,0,1,1,0.6627689486123953,1.0,0.0,0,0,1,0,0,1,0,1,0
993,1534,1,29,0,0,0,2,0.4266787584529609,38.0,37.0,1,0,0,0,0,1,0,0,0
3353,5151,0,54,0,0,0,2,0.4391918395352028,0.0,0.0,0,0,0,0,0,1,0,1,0
1304,2014,1,30,0,0,0,0,0.4944380998828625,0.0,0.0,0,0,0,0,0,0,0,1,0
3563,5459,1,48,0,0,0,0,0.3664433400308426,1.0,1.0,1,0,0,0,0,0,0,1,0
6417,9827,1,27,0,0,0,0,0.6632150983387487,44.0,43.0,0,0,0,0,0,1,0,1,0
47,68,1,49,0,0,0,0,0.2072635172024184,0.0,0.0,0,0,0,0,0,0,0,1,0
6433,9851,1,77,0,0,0,1,0.3782583322229698,1.0,2.0,1,0,0,0,0,0,0,1,0
6083,9310,1,56,0,0,0,5,0.6003440908766216,238.0,238.0,0,0,0,0,0,1,0,1,0
1334,2059,1,39,0,0,0,0,0.3847189713237704,1.0,0.0,0,0,1,0,0,1,0,1,0
6198,9499,1,34,0,0,0,22,0.5178204111103699,1.0,1.0,1,0,0,0,0,1,0,0,0
76,113,1,22,0,0,0,1,0.3789268871010585,21.0,16.0,1,0,0,0,0,0,0,1,0
4493,6892,1,20,0,0,1,1,0.4391918395352028,0.0,1.0,1,0,0,0,0,1,0,1,0
1945,2962,1,40,0,0,0,1,0.3789268871010585,1.0,1.0,1,0,0,0,0,0,0,1,0
3684,5651,1,38,0,0,0,12,0.5002141606508964,1.0,0.0,0,0,0,0,0,1,0,0,0
4036,6172,1,34,0,0,0,2,0.4391918395352028,104.0,0.0,0,0,0,0,0,1,0,0,0
4170,6387,0,22,0,0,0,0,0.3789268871010585,1.0,0.0,0,0,1,0,0,0,0,1,0
3011,4615,0,24,0,0,0,2,0.3242434762323005,0.0,30.0,1,0,0,0,0,0,0,0,0
6134,9388,1,46,0,0,0,0,0.4889265009673212,0.0,0.0,0,0,0,0,0,1,0,1,0
5809,8887,0,27,0,0,0,5,0.4391918395352028,5.0,1.0,0,0,0,0,1,1,0,0,0
2593,3976,1,48,0,0,0,7,0.6003440908766216,3.0,2.0,1,0,0,0,0,1,0,0,0
1207,1860,1,21,0,0,0,1,0.3680063572924454,67.0,1.0,0,0,0,0,0,1,0,0,0
874,1331,1,23,0,1,1,6,0.6849587909234305,2.0,135.0,1,0,0,0,0,1,1,0,0
5729,8764,1,27,0,0,0,2,0.6674242030786194,132.0,131.0,1,0,0,0,0,1,0,0,0
4434,6794,1,25,1,0,1,13,0.4391918395352028,1.0,5.0,0,0,0,0,0,1,0,1,0
784,1196,1,31,0,0,0,0,0.3789268871010585,5.0,5.0,0,0,0,0,0,0,0,1,0
2559,3917,1,22,0,0,1,0,0.0057898197972,192.0,0.0,1,0,0,0,0,1,0,1,0
355,531,1,26,0,0,1,6,0.3789268871010585,2.0,3.0,1,0,0,0,0,0,1,0,1
3323,5113,1,21,0,0,0,0,0.6849587909234305,0.0,1.0,1,0,0,0,0,1,0,1,0
4573,7023,1,25,0,0,0,2,0.4968077795161603,9.0,9.0,0,0,0,0,0,1,0,0,0
1911,2910,1,42,0,0,0,0,0.2704275238757435,1.0,0.0,0,0,0,0,0,0,0,1,0
5773,8832,1,24,0,0,1,2,0.471343537583306,7.0,0.0,1,0,0,0,0,1,0,0,0
5782,8846,1,60,0,0,0,1,0.3789268871010585,0.0,1.0,0,0,0,0,1,0,0,1,0
3993,6110,0,23,0,0,0,0,0.6003440908766216,43.0,0.0,0,0,0,0,0,1,0,1,0
2823,4329,1,30,0,0,0,4,0.3944419827348675,54.0,54.0,1,0,0,0,0,0,1,0,0
1814,2759,1,32,0,0,1,6,0.4928126227931398,0.0,0.0,0,0,0,0,0,0,0,0,0
3871,5929,1,26,0,0,0,2,0.4346549285997577,0.0,0.0,0,0,0,0,0,1,0,1,0
2093,3206,1,38,0,0,0,9,0.4391918395352028,8.0,2.0,1,0,0,0,0,1,0,0,1
3231,4958,1,22,0,0,0,0,0.3789268871010585,1.0,9.0,0,0,0,0,0,0,0,1,0
1690,2580,1,58,0,0,0,1,0.4391918395352028,1427.0,79.0,0,0,0,0,0,1,0,1,0
2935,4494,0,49,0,0,0,0,0.24300747643372,1.0,1.0,1,0,0,0,0,1,0,1,0
6137,9394,1,29,0,0,0,4,0.6003440908766216,1.0,0.0,0,0,0,0,0,1,1,0,0
2098,3214,0,30,0,0,0,3,0.3789268871010585,1.0,1.0,0,0,1,0,0,0,0,1,0
1454,2235,1,30,0,0,0,6,0.4391918395352028,7.0,6.0,0,0,0,0,0,1,0,0,1
5091,7780,1,35,0,0,1,3,0.4184397546311481,1.0,0.0,1,0,0,0,0,0,0,1,0
5270,8066,1,24,0,0,0,2,0.54244724459776,1.0,2.0,0,0,0,0,0,1,0,1,0
3063,4686,0,50,0,0,0,0,0.3789268871010585,1.0,1.0,1,0,0,0,0,0,0,1,0
7171,10984,0,20,0,0,0,0,0.3789268871010585,5.0,4.0,1,0,0,0,0,0,0,0,0
184,278,1,23,0,0,0,0,0.3789268871010585,9.0,1.0,1,0,0,0,0,0,0,1,0
6033,9243,1,39,0,0,0,3,0.5059201735649766,1.0,0.0,0,0,0,0,0,1,0,1,0
4065,6215,0,24,0,0,0,0,0.5070136744078003,1.0,1.0,0,0,0,0,1,1,0,1,0
3411,5231,1,26,0,0,0,1,0.2072635172024184,1.0,0.0,0,0,1,0,0,0,0,1,0
183,277,1,47,0,0,0,23,0.4711053847741047,34.0,0.0,1,0,0,0,0,0,1,0,0
5689,8708,1,44,0,0,0,12,0.5690891382231129,108.0,0.0,1,0,0,0,0,1,1,0,0
5959,9133,0,26,0,0,0,0,0.6003440908766216,1.0,0.0,0,0,0,0,0,1,0,0,0
3199,4917,0,47,0,0,0,2,0.4391918395352028,0.0,0.0,0,0,1,0,0,1,0,1,0
6873,10511,1,29,0,0,0,8,0.4711053847741047,1.0,1.0,1,0,0,0,0,0,1,0,0
3273,5025,0,33,0,0,0,6,0.4391918395352028,0.0,0.0,1,0,0,0,0,0,0,1,0
4305,6591,0,65,0,0,0,0,0.471343537583306,1.0,0.0,1,0,0,0,0,1,0,1,0
3919,5995,1,39,0,0,0,6,0.4391918395352028,1.0,0.0,0,0,0,0,0,1,0,0,0
4884,7466,1,27,0,0,0,0,0.3789268871010585,1.0,1.0,0,0,0,0,0,0,0,1,0
1148,1765,1,23,0,1,0,1,0.0084979051615021,4.0,3.0,1,0,0,0,0,0,1,0,1
3084,4719,1,29,0,0,0,0,0.3789268871010585,1.0,0.0,0,0,0,0,0,0,0,1,0
6542,10019,1,23,0,1,0,3,0.9950664460134964,6.0,6.0,1,0,0,0,0,1,0,0,0
199,300,0,37,0,0,0,0,0.0955023567066728,0.0,0.0,0,0,0,0,0,0,0,1,0
2237,3417,1,28,0,0,0,3,0.4391918395352028,1.0,1.0,0,0,0,0,0,1,0,1,0
5222,7993,0,40,0,0,0,3,0.4391918395352028,128.0,50.0,0,0,0,0,0,1,0,0,0
2811,4310,1,21,0,0,0,1,0.5315615164080014,5.0,5.0,0,0,0,0,0,1,0,0,0
6313,9670,1,23,0,0,0,0,0.5017300627216635,1.0,1.0,0,0,0,0,0,1,0,1,0
2898,4440,1,29,0,0,0,1,0.4041568739847461,38.0,37.0,1,0,0,0,0,0,0,1,0
2986,4579,1,52,0,0,0,0,0.7496426832098659,1.0,26.0,1,0,0,0,0,1,0,1,0
2190,3351,0,28,0,0,0,3,0.4391918395352028,5.0,4.0,1,0,0,0,0,1,0,1,0
1076,1658,0,54,0,0,0,0,0.2072635172024184,0.0,0.0,0,0,1,0,0,0,0,1,0
12,16,0,37,0,0,0,0,0.3789268871010585,1.0,0.0,0,0,0,0,0,0,0,1,0
6019,9226,1,29,0,0,0,2,0.4391918395352028,1.0,0.0,0,0,0,0,0,1,0,1,0
3595,5512,1,48,0,0,0,1,0.3789268871010585,6.0,5.0,0,0,1,0,0,0,0,1,0
2655,4061,0,52,0,0,0,0,0.2704275238757435,1.0,0.0,0,0,0,0,0,0,0,1,0
546,842,0,50,0,0,0,1,0.0021247928462852,0.0,0.0,0,0,1,0,0,1,0,1,0
5711,8743,1,30,1,0,0,8,0.3789268871010585,1.0,0.0,1,0,0,0,0,0,1,0,1
5935,9094,1,24,0,0,1,3,0.4968077795161603,53.0,35.0,1,0,0,0,0,1,1,0,0
6991,10689,1,32,0,0,0,1,0.471343537583306,0.0,0.0,0,0,1,0,0,1,0,1,0
3970,6079,1,41,0,0,0,3,0.54244724459776,0.0,0.0,1,0,0,0,0,1,0,0,0
1513,2327,1,47,1,0,1,14,0.471343537583306,108.0,0.0,1,0,0,0,0,1,1,0,0
1932,2937,1,20,0,0,0,0,0.471343537583306,22.0,1.0,0,0,0,0,0,1,0,0,1
1961,2985,1,50,0,0,0,0,0.4391918395352028,1.0,0.0,0,0,0,0,0,1,0,1,0
6923,10577,1,59,0,0,0,0,0.5323850226964747,1.0,0.0,0,0,0,0,0,0,0,1,0
3456,5309,0,25,0,0,0,0,0.3421625738194488,2.0,2.0,0,0,0,0,0,0,0,1,0
2897,4439,0,22,0,0,0,2,0.4711053847741047,3.0,0.0,0,0,0,0,0,0,0,0,0
3348,5145,1,27,1,0,0,2,0.580654516840364,24.0,24.0,1,0,0,0,0,1,0,1,0
5018,7672,1,47,0,0,0,0,0.3789268871010585,1.0,0.0,0,0,0,0,1,0,0,1,0
6464,9898,1,47,0,0,0,21,0.4391918395352028,84.0,112.0,1,0,0,0,0,1,1,0,0
6969,10656,1,20,0,0,1,0,0.4686311523061437,1.0,0.0,1,0,0,0,0,1,0,1,0
4589,7042,1,25,0,1,0,10,0.4391918395352028,261.0,260.0,1,0,0,0,0,1,1,0,0
4430,6786,1,41,0,0,0,0,0.6003440908766216,1.0,0.0,0,0,1,0,0,1,0,1,0
1664,2542,1,38,0,0,0,6,0.175550190026759,3.0,202.0,1,0,0,0,0,1,0,0,0
919,1408,1,28,0,0,0,10,0.3789268871010585,9.0,1.0,1,0,0,0,0,0,0,0,0
3614,5542,0,30,0,0,0,0,0.3789268871010585,1.0,0.0,1,0,0,0,0,0,0,1,0
6174,9452,1,28,0,0,1,12,0.5698100175896039,1695.0,1.0,1,0,0,0,0,0,0,0,0
857,1304,1,30,0,0,0,1,0.4391918395352028,0.0,0.0,1,0,0,0,0,1,0,0,0
6032,9242,1,38,0,0,0,0,0.5435751671576845,1.0,0.0,0,0,0,0,0,1,0,1,0
2064,3161,1,36,0,0,0,0,0.471343537583306,0.0,0.0,0,0,1,0,0,1,0,1,0
4844,7411,1,30,0,0,0,5,0.24300747643372,16.0,1.0,1,0,0,0,0,0,1,0,1
2326,3551,1,20,0,0,0,1,0.471343537583306,27.0,16.0,1,0,0,0,0,1,0,0,1
4031,6166,1,20,0,0,0,1,0.4184397546311481,1.0,1.0,0,0,0,0,0,0,0,0,0
2143,3290,1,29,0,0,0,0,0.3946398212577828,0.0,0.0,1,0,0,0,0,1,0,1,0
3874,5932,1,36,0,0,0,4,0.5666953454066385,38.0,37.0,0,0,0,0,0,1,1,0,0
1643,2517,1,44,0,0,0,9,0.4391918395352028,66.0,65.0,1,0,0,0,0,1,0,1,0
3383,5189,0,39,0,0,0,1,0.6003440908766216,39.0,39.0,0,0,0,0,0,1,0,1,0
5555,8494,0,31,0,0,0,0,0.3789268871010585,4.0,3.0,0,0,0,0,0,0,0,1,0
5463,8357,1,22,0,0,0,0,0.471343537583306,9.0,1.0,1,0,0,0,0,1,0,1,0
4256,6518,1,28,0,0,0,1,0.5257164044876839,0.0,0.0,1,0,0,0,0,0,0,0,0
6331,9706,0,24,0,1,0,7,0.5743903491748831,1.0,1.0,0,0,0,0,0,0,0,0,0
6316,9676,1,37,0,0,0,2,0.4391918395352028,233.0,169.0,1,0,0,0,0,1,1,0,0
2734,4183,1,59,0,0,0,0,0.471343537583306,1.0,1.0,0,0,0,0,0,1,0,1,0
4858,7429,1,19,0,0,0,0,0.3789268871010585,27.0,2.0,0,0,0,0,0,0,1,0,0
2936,4495,1,22,0,0,0,1,0.471343537583306,1.0,1.0,1,0,0,0,0,1,0,1,0
2875,4408,1,42,0,0,0,3,0.6003440908766216,1.0,1.0,1,0,0,0,0,1,0,1,0
365,547,1,30,0,0,0,0,0.6003440908766216,2.0,1.0,0,0,0,0,0,1,0,1,0
6181,9464,1,24,0,0,0,0,0.3789268871010585,1.0,0.0,0,0,0,0,0,0,0,1,0
5515,8435,1,24,0,0,0,1,0.4391918395352028,9.0,0.0,1,0,0,0,0,1,0,1,0
1130,1734,0,41,0,0,0,0,0.3789268871010585,0.0,0.0,0,0,0,0,0,0,0,1,0
3357,5155,1,28,0,0,0,18,0.4671727745893927,18.0,12.0,1,0,0,0,0,1,1,0,0
256,379,0,31,0,0,0,0,0.3789268871010585,1.0,0.0,0,0,1,0,0,0,0,1,0
722,1101,0,37,0,0,0,1,0.471343537583306,2.0,1.0,0,0,1,0,0,1,0,1,0
896,1363,1,45,0,0,0,0,0.9968399525994932,3.0,3.0,0,0,1,0,0,0,0,1,0
947,1460,0,21,0,0,0,0,0.3789268871010585,1.0,0.0,0,0,1,0,0,0,0,0,0
1500,2307,1,55,0,0,0,11,0.4391918395352028,18.0,57.0,0,0,0,0,0,0,0,0,0
4715,7228,1,30,1,0,0,4,0.2527833130815687,96.0,96.0,0,0,0,0,0,1,0,1,0
1008,1556,1,27,1,1,0,5,0.2812364050932372,64.0,203.0,1,0,0,0,0,1,0,0,1
3126,4793,1,31,0,0,0,6,0.3789268871010585,0.0,0.0,0,0,0,0,0,0,0,1,0
3135,4805,1,35,0,0,0,0,0.3847189713237704,1.0,1.0,1,0,0,0,0,1,0,0,0
3596,5514,1,54,0,0,0,0,0.3789268871010585,0.0,0.0,0,0,0,0,1,0,0,1,0
5306,8121,1,40,0,0,0,1,0.4821006283233208,65.0,65.0,1,0,0,0,0,1,0,1,0
1472,2269,0,47,0,0,0,1,0.24300747643372,0.0,0.0,1,0,0,0,0,1,0,0,0
5199,7962,0,41,0,0,0,0,0.2733723583322921,1.0,0.0,1,0,0,0,0,1,0,1,0
1554,2392,1,38,0,0,1,10,0.3260582112567357,1.0,10.0,1,0,0,0,0,1,0,1,0
6387,9787,0,21,0,0,0,0,0.4350272801930294,7.0,4.0,1,0,0,0,0,1,0,0,0
6126,9378,0,25,0,0,0,2,0.3946398212577828,1.0,0.0,0,0,0,0,0,1,1,0,0
4540,6967,1,20,0,0,1,0,0.3789268871010585,1.0,1.0,0,0,0,0,0,0,0,1,0
1741,2654,1,27,0,0,0,3,-0.0081551358054924,1.0,1.0,1,0,0,0,0,0,0,0,0
5673,8682,1,36,0,0,0,1,0.4391918395352028,41.0,40.0,0,1,0,0,0,1,0,1,0
4108,6287,1,32,0,0,0,0,0.3782583322229698,19.0,19.0,0,0,0,0,0,0,0,1,0
1014,1563,0,75,0,0,0,5,0.4391918395352028,1.0,1.0,1,0,0,0,0,1,0,1,0
3697,5669,1,32,0,0,0,17,0.6003440908766216,0.0,0.0,1,0,0,0,0,1,1,0,0
6548,10028,1,53,0,0,0,3,0.4391918395352028,76.0,206.0,1,0,0,0,0,0,1,0,0
3872,5930,0,34,0,0,0,0,1.0016194360980517,31.0,31.0,0,0,0,0,0,1,1,0,0
338,504,1,30,0,0,0,1,0.4391918395352028,1.0,0.0,0,0,0,0,1,1,0,1,0
5294,8107,0,49,0,0,0,1,0.0955023567066728,0.0,0.0,0,0,0,0,0,0,0,1,0
6214,9526,0,21,0,0,0,1,0.4391918395352028,0.0,0.0,0,0,0,0,0,1,1,0,1
4644,7124,1,36,0,0,0,4,0.9985372114491472,12.0,11.0,0,0,0,0,0,0,0,1,0
1107,1701,1,22,0,0,0,3,0.4391918395352028,0.0,0.0,1,0,0,0,0,1,1,0,0
2309,3528,0,24,0,0,0,0,0.471343537583306,1.0,0.0,1,0,0,0,0,1,0,1,0
2950,4512,1,22,0,0,1,0,0.5070136744078003,12.0,1.0,1,0,0,0,0,1,1,0,1
1249,1915,1,35,0,0,0,4,0.553433789621739,354.0,353.0,1,0,0,0,0,1,1,0,0
6375,9773,1,22,0,0,1,3,0.5722961746655482,33.0,16.0,1,0,0,0,0,1,0,0,0
6456,9885,0,22,0,0,0,0,0.471343537583306,1.0,0.0,1,0,0,0,0,1,0,0,0
4883,7465,1,22,0,0,0,0,0.4238879068726547,1.0,1.0,0,0,0,0,0,1,0,1,0
5751,8798,1,38,0,0,0,1,0.3664433400308426,4.0,4.0,0,0,1,0,0,1,0,1,0
1310,2026,1,27,0,0,0,4,0.471343537583306,442.0,1.0,1,0,0,0,0,1,0,1,0
6076,9299,1,38,0,0,0,1,0.5435751671576845,26.0,1.0,0,0,0,0,1,1,0,1,0
539,831,1,47,0,0,0,1,0.3789268871010585,0.0,0.0,0,0,0,0,0,0,0,1,0
2634,4026,0,40,0,0,0,7,0.4391918395352028,6.0,6.0,0,0,1,0,0,1,0,1,0
478,728,1,34,0,0,0,4,0.5722961746655482,1.0,31.0,0,0,1,0,0,1,0,1,0
7156,10963,1,42,0,0,0,5,0.4391918395352028,31.0,31.0,0,0,0,0,0,1,0,1,0
6828,10445,1,43,0,0,0,1,0.1077017448773867,24.0,0.0,0,0,1,0,0,0,0,1,0
3072,4701,1,38,0,0,0,17,0.7742632058007154,180.0,180.0,0,0,0,0,0,1,1,0,1
4931,7538,0,49,0,0,0,1,0.0021247928462852,0.0,0.0,1,0,0,0,0,1,0,1,0
5268,8063,1,46,0,0,0,2,0.4391918395352028,16.0,7.0,0,0,0,0,0,1,0,1,0
3177,4877,1,22,0,0,0,2,0.6003440908766216,42.0,0.0,0,0,0,0,0,1,0,1,0
3808,5833,1,47,0,0,0,3,0.4743839107769999,2.0,2.0,0,0,0,0,0,1,0,1,0
3403,5218,1,46,0,0,0,2,-0.0060491106600161,11.0,0.0,0,0,0,0,0,1,0,1,0
6703,10262,1,27,0,0,0,0,0.3789268871010585,1.0,1.0,0,0,0,0,1,0,0,1,0
136,209,0,30,0,0,0,4,0.5267769160164757,241.0,0.0,0,0,1,0,0,1,0,0,0
3464,5322,1,50,0,0,0,0,0.5315615164080014,1.0,0.0,0,0,0,0,0,1,0,1,0
2259,3449,1,36,0,0,0,19,0.3782583322229698,0.0,0.0,1,0,0,0,0,0,1,0,0
4748,7272,1,56,0,0,0,16,0.6003440908766216,143.0,0.0,1,0,0,0,0,1,0,0,0
6236,9553,1,60,0,0,0,2,0.1077017448773867,11.0,10.0,0,0,0,0,0,0,0,1,0
5529,8456,1,37,0,0,0,3,0.3789268871010585,81.0,80.0,1,0,0,0,0,0,0,1,0
2156,3306,1,33,0,0,0,1,0.3944419827348675,1.0,1.0,0,0,0,0,0,0,0,1,0
6410,9817,1,26,0,0,0,2,0.471343537583306,16.0,21.0,1,0,0,0,0,1,0,0,0
1175,1809,1,25,0,0,0,1,0.3789268871010585,58.0,58.0,0,0,0,0,1,0,0,1,0
4154,6368,1,26,0,1,0,10,0.6003440908766216,2.0,1.0,1,0,0,0,0,1,1,0,1
7179,10995,1,20,0,0,0,0,0.6003440908766216,20.0,0.0,1,0,0,0,0,1,1,0,1
6381,9781,1,22,0,0,0,6,0.6627689486123953,1.0,0.0,0,0,0,0,0,1,1,0,0
5587,8550,1,62,0,0,0,5,0.4916747107215178,24.0,24.0,0,0,1,0,0,1,0,1,0
3624,5554,1,28,0,0,0,5,0.4391918395352028,1.0,1.0,1,0,0,0,0,0,1,0,0
